stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
88959,88959,NAKOMA OPPOSITE RADIUM,,29.552764,-98.494821
87989,87989,NAKOMA OPPOSITE VALLIANT,,29.552917,-98.497247
87719,87719,NAKOMA OPPOSITE 424,,29.553917,-98.500136
26639,26639,WALZEM RD. & PARADISE RD.,,29.497085,-98.340898
26633,26633,WALZEM RD. OPPOSITE PARADISE RD.,,29.497013,-98.340909
25126,25126,Blanco & Agarita,,29.457023,-98.507849
68983,68983,ROSELAWN & GEN. MCMULLEN,,29.39085,-98.559878
21259,21259,MARTIN LUTHER KING IN FRONT OF 3423,,29.413513,-98.423687
21757,21757,WURZBACH & VANCE JACKSON,,29.540563,-98.552671
48297,48297,MAIN & DEWEY,,29.447047,-98.494221
53269,53269,RIGSBY & COVINGTON,Rigsby Ave & Boulder Dr,29.39944,-98.416437
69983,69983,ROSELAWN & MARLOWE,W Roselawn Ave & Marlowe Dr,29.390537,-98.556407
69989,69989,ROSELAWN OPPOSITE MARLOWE,,29.390674,-98.556405
59517,59517,N. NEW BRAUNFELS & MASON,N New Braunfels Ave & Mason St,29.440336,-98.461047
59516,59516,N. NEW BRAUNFELS & MASON,,29.440226,-98.460934
16223,16223,E. SOUTHCROSS OPPOSITE 4411,E Southcross Blvd & Southeast Dr,29.374944,-98.408357
32156,32156,CROSSROADS PARK & RIDE,,29.493815,-98.548544
32257,32257,CROSSROADS PARK & RIDE,,29.494068,-98.54839
32266,32266,CROSSROADS PARK & RIDE,,29.49397,-98.548147
32253,32253,CROSSROADS PARK & RIDE,,29.494089,-98.548049
32256,32256,CROSSROADS PARK & RIDE,,29.494205,-98.548283
32166,32166,CROSSROADS PARK & RIDE,,29.493566,-98.548932
32167,32167,CROSSROADS PARK & RIDE,,29.493554,-98.548523
93376,93376,BLANCO & SIR WINSTON,,29.55213,-98.512984
61357,61357,BLANCO & LONGFIELD,,29.564837,-98.52023
82487,82487,BLANCO & VISTA VIEW,,29.55577,-98.515665
69183,69183,IH-35 N ACCESS RD. BET BENTON & CAL,,29.437963,-98.458821
53843,53843,IH-35 N ACCESS RD. AT MCDONALD'S,,29.43863,-98.448836
79117,79117,WEST AVE. & OPPOSITE ADOBE DR.,,29.518837,-98.526007
43949,43949,WAL-MART PARKING LOT,,29.399105,-98.386728
47257,47257,IH-10 E ACCESS RD. AT COSTCO WAREHO,,29.576359,-98.595606
42947,42947,CONSUELO OPPOSITE 138,Consuelo Ave & Aurora Ave,29.443264,-98.582505
52547,52547,CONSUELO & GROFF,,29.440932,-98.58267
33636,33636,BLANCO & BITTERS,,29.581024,-98.515102
59353,59353,RIGSBY & TUCKER,,29.3982,-98.395072
59279,59279,RIGSBY & WILLENBROCK,,29.398317,-98.394495
92446,92446,RAY BON OPPOSITE ROOSEVELT HIGH SCH,,29.508736,-98.387845
92447,92447,RAY BON AT ROOSEVELT HIGH SCHOOL,,29.508465,-98.388003
95517,95517,WILSON & MEREDITH,,29.465164,-98.540429
54297,54297,N.W.24TH & POPLAR,,29.442509,-98.54107
94487,94487,UHR LANE OPPOSITE NACO PASS,,29.551331,-98.411012
32179,32179,CROSSROADS PARK & RIDE,,29.49382,-98.548785
79457,79457,GOLD CANYON BET 1604 & HENDER. PASS,,29.604318,-98.458498
28866,28866,CAMINO SANTA MARIA & CINCINNATI,,29.453097,-98.560341
77749,77749,FRESNO & REINA,,29.472947,-98.532041
55333,55333,RITTIMAN & VANDIVER,Rittiman Rd & N Vandiver Rd,29.484636,-98.44223
37939,37939,DEZAVALA & LOCKHILL-SELMA,,29.577097,-98.564657
39119,39119,DEZAVA;A & BIKEWAY LN.,,29.58154,-98.558045
21519,21519,DEZAVALA WEST OF NW MILITARY DR.,,29.584271,-98.554074
39123,39123,DEZAVALA & RIPPLE CREEK,,29.58236,-98.556619
78663,78663,OLMOS & EXCELSIOR,,29.4735,-98.527547
77249,77249,JACKSON KELLER OPP SPEEDWAY ST.,,29.518906,-98.531856
76159,76159,JACKSON KELLER & VANCE JACKSON,,29.519022,-98.534981
99213,99213,HILDEBRAND & WEST AVE.,,29.466466,-98.52598
18587,18587,NACOGDOCHES & LORENZ,,29.50261,-98.461655
27287,27287,NACOGDOCHES OPP. ROBINHOOD,,29.498955,-98.46512
19146,19146,NACOGDOCHES & N. NEW BRAUNFELS,,29.505143,-98.459096
27396,27396,NACOGDOCHES & ROBINHOOD,,29.498839,-98.465131
82276,82276,S FLORES OPPOSITE FORMOSA,,29.342276,-98.484523
38783,38783,Ashby & Main,,29.449077,-98.494263
18586,18586,NACODOCHES OPP. LORENZ,,29.502518,-98.461696
18936,18936,NACOGDOCHES OPP. HILER,,29.500515,-98.463583
36759,36759,ASHBY OPP. SAN PEDRO PARK ENTRANCE,W Ashby Pl & Breeden Ave,29.449126,-98.501984
37759,37759,ASHBY & SAN PEDRO,,29.449184,-98.499261
37783,37783,ASHBY & BELKNAP,,29.449074,-98.497449
36753,36753,W. Ashby at San Pedro Park,W Ashby Pl & N Flores St,29.449072,-98.501788
82779,82779,HOUSTON ST. & WALTERS,,29.425194,-98.45197
83739,83739,HOUSTON & GRIMES,,29.425176,-98.449817
15173,15173,MONTANA & HACKBERRY,,29.418543,-98.473342
83793,83793,HOUSTON & MEL WAITERS WAY,,29.425055,-98.447707
83733,83733,HOUSTON & GRIMES,,29.425055,-98.449994
37133,37133,RICE RD. IN FRONT OF 906,,29.409056,-98.402567
58277,58277,DIANE & RIGSBY,Diane Rd & Dellcrest Dr,29.398637,-98.398031
37183,37183,RICE RD IN FRONT OF 1022,,29.40907,-98.400331
38173,38173,RICE RD. & DIANE,,29.40906,-98.398137
38367,38367,DIANE OPPOSITE BENHAM,,29.407614,-98.397968
38867,38867,DIANE OPPOSITE BERNADINE,,29.405133,-98.39797
48667,48667,DIANE FRONT HERMAN HIRSCH ELEM.,Diane Rd & Sea Breeze Dr,29.401344,-98.397998
95876,95876,HACKBERRY & IDAHO,,29.419743,-98.47327
48786,48786,DIANE & STONELEIGH,,29.400821,-98.397916
93833,93833,ASHLEY IN FRONT OF MOBILE HOME PARK,,29.334027,-98.482916
91823,91823,ASHLEY IN FRONT OF 710,,29.334072,-98.488258
92873,92873,ASHLEY & ELY DR.,,29.334035,-98.484421
97893,97893,ASHLEY & WALHALLA,,29.334151,-98.497881
99869,99869,ASHLEY & BASCUM,,29.334134,-98.491819
91829,91829,ASHLEY IN FRONT OF 7O3,,29.334126,-98.488474
92869,92869,ASHLEY & TROY,,29.33409,-98.485016
93839,93839,ASHLEY OPPOSITE TRAILER PARK,,29.334081,-98.482751
82167,82167,S FLORES & FORMOSA,,29.342448,-98.484646
83727,83727,S FLORES & DEELY,,29.339018,-98.483091
98883,98883,ASHLEY IN FRONT OF KINGSBOROUGH SCHOOL,,29.334134,-98.495339
25579,25579,SALTILLO & S W 19TH,,29.411992,-98.538181
26693,26693,SALTILLO & HAMILTON,,29.411554,-98.53388
83726,83726,S FLORES OPPOSITE DEELY,,29.338411,-98.482609
22799,22799,EISENHAUER & HARLOW,,29.496612,-98.418303
24753,24753,EISENHAUER & KINGSTON,,29.496528,-98.412415
28413,28413,HEMPHILL & EL CENTRO,,29.455845,-98.594069
25393,25393,HEMPHILL OPP. SUL ROSS MIDDLE SCHOO,,29.456197,-98.601264
26373,26373,HEMPHILL AT ESPARZA ELEM.,,29.456199,-98.599666
25389,25389,HEMPHILL & CALLAGHAN,,29.456251,-98.602171
26389,26389,HEMPHILL OPP. ESPARZA ELEM.,,29.456254,-98.599377
17417,17417,PLEASANTON RD OPP. MYRICK,,29.331443,-98.501225
97829,97829,ASHLEY & PLEASANTON RD,,29.334223,-98.501051
97899,97899,ASHLEY OPP. WALHALLA,,29.334197,-98.497624
98889,98889,ASHLEY IN FRONT OF FAITH BIBLE CHU.,,29.334179,-98.495215
53299,53299,RITTIMAN & EXETER,,29.484669,-98.447284
78933,78933,HAMILTON WOLFE & BABCOCK,,29.515422,-98.59329
88119,88119,HAMILTON WOLFE & ACORN RIDGE,,29.514608,-98.594299
46917,46917,TEZEL RD. & CAMINO ROSA,,29.486935,-98.665895
46436,46436,TEZEL RD. OPPOSITE 6005,,29.489146,-98.66547
56539,56539,GRISSOM RD. IN FRONT OF H.E.B.,,29.483868,-98.665036
56596,56596,TIMBERWILDE & WELLWOOD,,29.483944,-98.663046
77639,77639,ECKHERT OPPOSITE THE FRANK TEJEDA VA CLINIC,,29.516842,-98.59629
57373,57373,TIMBERWILDE & TIMBERPATH,,29.485428,-98.660409
99629,99629,FREDERICKSBURG RD. & MARY LOUISE,,29.464704,-98.526181
67879,67879,SEGUIN RD. (FM 78) IN FRONT OF 6159,,29.477151,-98.368266
67883,67883,SEGUIN RD. (FM 78) & LAKEVIEW,,29.476963,-98.368034
81659,81659,RIM ROCK TRL & CULEBRA,,29.46913,-98.651455
77339,77339,LAKESIDE PKY & INGRAM RD.,,29.432647,-98.661478
76569,76569,MAINLAND AT WAL-MART SUPERCENTER,,29.51805,-98.632271
98979,98979,CESAR CHAVEZ BLVD & S. MAIN,,29.419496,-98.49519
42747,42747,NW 29 & MENCHACA,,29.443919,-98.549995
93896,93896,LOOP 410 E. ACCESS RD. & TRUDELL,,29.506155,-98.544314
94213,94213,HILDEBRAND & MICHIGAN,,29.466433,-98.511925
42987,42987,NEW WORLD & VINELAND,,29.529089,-98.353603
53717,53717,NEW WORLD & SHINING STAR,,29.52475,-98.353247
62457,62457,NEW WORLD & CRESTWAY,,29.522476,-98.354541
65166,65166,CRESTWAY & MILLER RD.,,29.522396,-98.344839
56553,56553,KITTY HAWK OPPOSITE MISTY RIDGE,,29.526143,-98.3405
55977,55977,KITTY HAWK  & MILLER RD.,,29.522657,-98.344674
62466,62466,NEW WORLD & CRESTWAY,,29.522586,-98.354292
53716,53716,NEW WORLD & SHINING STAR,,29.52448,-98.353099
42886,42886,NEW WORLD BET. VINELAND & O'CONNO,,29.529875,-98.353287
18837,18837,NACOGDOCHES & HILER,,29.500606,-98.463573
27527,27527,S. FLORES & ALAMO,,29.41143,-98.500538
98836,98836,S. FLORES & CESAR CHAVEZ BLVD,,29.419335,-98.49677
62953,62953,LOOP 410 E ACCESS RD & JONES MALT,,29.51994,-98.48485
61699,61699,LOOP 410 W ACCESS RD. & MERTZ,,29.520768,-98.486701
77433,77433,LAKESIDE PARKWAY & INGRAM RD.,,29.432319,-98.66117
78449,78449,NE LOOP 410-W. ACCESS RD & BROADWAY,,29.516927,-98.461749
11867,11867,SW LOOP 410S ACCESS RD. AT 1749,,29.415435,-98.650055
11896,11896,SW LOOP 410-N ACCESS RD. & LATIGO,,29.41554,-98.649157
85679,85679,COLISEUM/FROST BANK CENTER PASSENGER STATION,E. HOUSTON,29.425153,-98.441159
58357,58357,TILLIE & RIGSBY,,29.397578,-98.398648
58857,58857,TILLIE & MALIM,,29.395656,-98.398639
68587,68587,TILLIE & WINNEWAY,,29.392371,-98.398631
78167,78167,TILLIE & PAULA,,29.389645,-98.398252
86287,86287,W.W. WHITE RD. & IRENE DR.,,29.384715,-98.404622
86887,86887,W.W. WHITE RD. OPPOSITE ALMA,,29.381557,-98.404635
68576,68576,TILLIE & WINNEWAY,,29.392208,-98.398178
58866,58866,TILLIE & MALIM,,29.39624,-98.398561
58356,58356,TILLIE & RIGSBY,,29.398228,-98.398555
28819,28819,S. ALAMO BETWEEN PROBANDT & S. MA,,29.410062,-98.497667
13817,13817,NACOGDOCHES & NACO-PERRIN,,29.543506,-98.416836
53113,53113,POPLAR & N.W. 28TH,,29.442771,-98.548044
77943,77943,OLMOS & REINA,,29.472127,-98.531649
78446,78446,SILICON & FARINON,,29.56,-98.5928
67687,67687,Silicon between Sams Club & Walmart,,29.564377,-98.593614
21533,21533,DE ZAVALA & N.W. MILITARY DR.,,29.584628,-98.55331
52489,52489,BRIGGS AVE. BET. BARLITE & SOMERS,,29.355032,-98.548454
23837,23837,New Laredo Hwy. & Southcross,,29.367434,-98.546684
32617,32617,CLIFFBRIER & TIMBER PATH,,29.493232,-98.680731
77633,77633,ECKHERT AT THE FRANK TEJEDA VA CLINIC,,29.516715,-98.596518
23799,23799,J-M'BERGER ENTR DR TO QUARRY MARKET,,29.497936,-98.480692
46523,46523,NW LOOP 410 E. ACCESS RD. & E. PIERDAS,,29.489003,-98.56855
45946,45946,AUSTIN & GRAYSON,,29.443138,-98.473937
78369,78369,FRESNO & EXCELSIOR,,29.474375,-98.527599
96337,96337,MOURSUND BLVD & ANSLEY,,29.336695,-98.503872
16146,16146,MOURSUND BLVD. & BAETZ,,29.332923,-98.503798
61863,61863,HIDDEN DR. & STARCREST,,29.519873,-98.423217
61869,61869,HIDDEN RD. & STARCREST (100 FT. W),,29.519918,-98.423259
53483,53483,HWY. 90 E ACCESS RD. IN FT OF 7678,,29.398907,-98.641719
54273,54273,HWY. 90 E ACCESS RD. IN FT OF 7568,,29.399433,-98.639546
13253,13253,W Military & Buckhorn,,29.375817,-98.611872
46566,46566,KEL-LAC TRANSIT CENTER,,29.402369,-98.632155
69383,69383,LAKE VISTA IN FRONT OF 8301,,29.392871,-98.651996
27176,27176,ELM TRAIL & BEECH TRAIL,,29.499575,-98.335952
27497,27497,BEECH TRAIL OPPOSITE PIONEER TRAIL,,29.498164,-98.335431
22357,22357,CRESTWAY AT SIDE ENTRANCE TO WAL-MA,,29.49892,-98.323378
28416,28416,BEECH TRAIL & PIONEER TRAIL,,29.498546,-98.335304
27177,27177,ELM TRAIL & BEECH TRAIL,,29.499659,-98.335893
69176,69176,HUEBNER & HUNTERS TRAIL,,29.56701,-98.555286
51646,51646,HUEBNER & HUNTERS ROCK,,29.569005,-98.553306
43646,43646,HUEBNER IN FRONT OF 14602,,29.573089,-98.547067
43647,43647,HUEBNER IN FRONT OF 14635,,29.574525,-98.545842
51727,51727,HUEBNER OPPOSITE CREEK ROCK,,29.568563,-98.5541
69177,69177,HUEBNER & CINNAMON OAK,,29.567254,-98.55543
46557,46557,KEL-LAC TRANSIT CENTER,,29.402517,-98.632711
72227,72227,CROOKED TRAIL & RUSTIC GATE,,29.390146,-98.648352
12987,12987,RAY ELLISON OPPOSITE MAPLE VALLEY,,29.372626,-98.646184
23117,23117,RAY ELLISON OPPOSITE GARDEN VALLEY,,29.371126,-98.645305
23537,23537,RAY ELLISON OPPOSITE MOON VALLEY,,29.369593,-98.644478
23857,23857,RAY ELLISON OPPOSITE MOUNTAIN VALLE,,29.368094,-98.643624
33147,33147,RAY ELLISON OPPOSITE LAKE VALLEY,,29.366569,-98.643436
34653,34653,MORNING VALLEY IN FRONT OF 154,,29.363831,-98.640255
35423,35423,MORNING VALLEY & SUN VALLEY,,29.364999,-98.637471
35116,35116,SUN VALLEY OPPOSITE MEADOW VALLEY,,29.366644,-98.63783
33146,33146,RAY ELLISON & LAKE VALLEY,,29.366542,-98.643364
23116,23116,RAY ELLISON & GARDEN VALLEY,,29.371081,-98.645233
12776,12776,RAY ELLISON BETWEEN MAPLE VALLEY AN,,29.372936,-98.646218
12236,12236,RAY ELLISON & OLD VALLEY HI DR,,29.375786,-98.647758
81416,81416,RAY ELLISON & DARTMOOR DR.,,29.383342,-98.651883
38793,38793,WESTFIELD & PINN RD.,,29.406345,-98.62477
48177,48177,PINN RD. & HWY. 90 W ACCESS RD.,,29.403823,-98.624125
46489,46489,KEL-LAC TRANSIT CENTER,,29.402534,-98.631796
46473,46473,KEL-LAC TRANSIT CENTER,,29.402519,-98.631999
58396,58396,HORAL & BERTETTI,,29.399181,-98.656428
46463,46463,KEL-LAC TRANSIT CENTER,,29.402603,-98.632147
39753,39753,WESTFIELD & ORR,,29.406506,-98.621863
31839,31839,Historic Old Hwy 90 btwn Westfield & Hwy 90 Access,,29.405924,-98.618761
46456,46456,KEL-LAC TRANSIT CENTER,,29.402563,-98.632384
48887,48887,HORAL BETWEEN CABLE & SCOTTY,,29.401356,-98.656597
58387,58387,HORAL & BERTETTI,,29.399244,-98.656459
58687,58687,HORAL BETWEEN MAHOTA & TARASCO,,29.397611,-98.656332
76913,76913,MAINLAND & BANDERA,,29.515404,-98.63406
15316,15316,SW LOOP 410 N ACCESS RD. OPP DAYTON,,29.375367,-98.638377
56283,56283,IH35 N. ACCESS RD. EAST OF FROST BANK CENTER DR,N I-35 & N PAN AM EXPY,29.442108,-98.436765
61179,61179,HERITAGE LAKE & WOODFIELD,,29.479799,-98.357474
63726,63726,WURZBACH & ROXBURY,,29.478227,-98.612246
63627,63627,WURZBACH & CRYSTAL RUN,,29.478788,-98.611959
93856,93856,STADIUM DR. OPPOSITE OF TRINITY UNI,,29.463091,-98.481051
91817,91817,Acme Rd & Historic Old Highway 90,,29.420399,-98.587775
54539,54539,SE MILITARY DR. BETWEEN MISSION & ROOSEVELT,,29.354241,-98.477568
22957,22957,HARNESS & BRONCO,,29.409908,-98.647108
98849,98849,CESAR CHAVEZ BLVD & S. FLORES,,29.419997,-98.49627
47797,47797,PECAN VALLEY & DREXEL,,29.400616,-98.43275
94426,94426,DEVINE RD. & HILDEBRAND,,29.464887,-98.478969
13876,13876,STADIUM DR IN FRONT OF SAWS,,29.45728,-98.481164
93599,93599,STADIUM DR BETWEEN DEVINE & N CAMPUS DR.,,29.464002,-98.479907
27447,27447,SAN PEDRO IN FRONT OF 6547,,29.498141,-98.499296
96613,96613,THOUSAND OAKS IN FRONT OF H.E.B.,,29.549823,-98.406616
64483,64483,CRESTWAY & GLENMONT,,29.52164,-98.346676
64489,64489,CRESTWAY IN FRONT OF FAMILY CARE CT,,29.52178,-98.346616
21716,21716,ACME RD. & MARIETTA,,29.410698,-98.587793
21416,21416,ACME RD. & OKLAHOMA,,29.412728,-98.587775
21116,21116,ACME RD. & HOBART,,29.414326,-98.587767
11516,11516,ACME RD. & ARDMORE,,29.416717,-98.587739
19597,19597,ACME RD. OPPOSITE ARDMORE,,29.416861,-98.58777
19997,19997,ACME RD. OPPOSITE HOBART,,29.414434,-98.587818
29597,29597,ACME RD. & AIRPARK,,29.412223,-98.587826
29797,29797,ACME RD. OPPOSITE MARIETTA,,29.410698,-98.587844
31757,31757,Westfield & Historic Old Highway 90,,29.406466,-98.618113
79869,79869,Wurzbach at 3703 Wurzbach,,29.472826,-98.621002
79963,79963,Wurzbach opposite 3703 Wurzbach,,29.472522,-98.621412
17957,17957,Broadway & Nottingham,,29.499656,-98.466661
17379,17379,E. SOUTHCROSS OPPOSITE 4626,,29.374514,-98.401263
83446,83446,Wurzbach & Floyd Curl,,29.512909,-98.578627
35749,35749,RANDOLPH IN FRONT OF 5659,,29.534529,-98.377404
47846,47846,SAN PEDRO & PARK,,29.44367,-98.49918
81987,81987,Goliad Rd & Global Way,,29.336445,-98.422391
12149,12149,JUNIPER OPPOSITE BARKMEYER,,29.332452,-98.421689
12753,12753,LEBANON & GOLIAD RD.,,29.329735,-98.420374
73559,73559,EWING HALSELL & SID KATZ,,29.517684,-98.57865
95527,95527,HUEBNER IN FRONT OF 11703,,29.551057,-98.572173
12886,12886,BULVERDE & NACO PERRIN,BULVERDE RD & NACO PERRIN BLVD,29.544425,-98.417303
68376,68376,IH-10 W ACCESS RD. FRONT OF 13141,,29.566593,-98.591432
71823,71823,PECAN & NAVARRO,,29.428572,-98.489876
45723,45723,JOSEPHINE & N. ALAMO,,29.444215,-98.47532
45947,45947,AUSTIN & GRAYSON,,29.443204,-98.474011
45729,45729,JOSEPHINE & N. ALAMO,,29.444293,-98.475112
78549,78549,LOOP 410 W ACC PAST WEST AVE MIDBLK,,29.517112,-98.527286
83297,83297,HUEBNER OPPOSITE 8100,,29.515319,-98.608295
83296,83296,HUEBNER IN FRONT OF 8100,,29.514817,-98.608619
62887,62887,MISTY WAY BET. RESTLESS WIND & ECHO,,29.478685,-98.645826
43366,43366,ROOSEVELT AND NAPIER,,29.360318,-98.481384
67696,67696,SILICON OPPOS. WAL-MART SUPERCENTER,,29.56469,-98.593585
61253,61253,LAKE VISTA & CROOKED TRAIL,,29.394544,-98.650125
79656,79656,RAY ELLISON & BRIDLE RIDGE,,29.386897,-98.653743
59743,59743,TARRASCO BETWEEN HORAL AND TOMAR,,29.397252,-98.655126
33457,33457,RAY ELLISON OPPOSITE MEADOW VALLEY,,29.364891,-98.643432
85756,85756,SPRINGVALE AND VALLEY HI DR.,,29.383023,-98.636219
55649,55649,OLD PEARSALL RD. AND RAY ELLISON,,29.353731,-98.604777
21219,21219,WOODLAWN AND BANDERA (next to Bank,,29.456917,-98.555882
29569,29569,Fredericksburg Rd. btwn. Lakeridge & Oaklawn,,29.498478,-98.556713
78437,78437,SILICON AND FARINON,,29.560851,-98.593134
21193,21193,PRUE RD. IN FRONT OF 5020 (60 ft ea,,29.543593,-98.583302
21199,21199,PRUE RD. IN FRONT OF 5025 (Spectrum,,29.543744,-98.583322
68926,68926,SILICON AND DE ZAVALA,,29.56242,-98.59345
66797,66797,BABCOCK OPPOSITE 5631,,29.520652,-98.59785
66796,66796,BABCOCK IN FRONT OF 5631,,29.520792,-98.59772
56597,56597,TIMBERWILDE OPPOSITE WELLWOOD,,29.484133,-98.663026
86653,86653,INGRAM RD. AT T.L. HATCHETT ELEMENT,,29.426255,-98.665059
86659,86659,INGRAM RD. OPP. T.L. HATCHETT ELEME,,29.426423,-98.665275
29323,29323,HEMPHILL & LAVEN,,29.456047,-98.59007
18727,18727,CALLAGHAN & HIGH RIDGE,,29.501975,-98.561626
36217,36217,CALLAGHAN BET LITTLE LN. & NEW GATE,,29.494976,-98.568692
31867,31867,N. ST. MARY'S & COURTLAND,,29.448221,-98.487842
31639,31639,Ashby & Gillespie,,29.44915,-98.489326
74719,74719,VANCE JACKSON IN FRONT OF 12436,,29.558752,-98.576022
74713,74713,VANCE JACKSON OPPOSITE 12436,,29.558568,-98.576201
55826,55826,BLANCO BETWEEN MANDALAY & THORAIN,,29.481935,-98.507797
37773,37773,W. ASHBY OPPOSITE MAVERICK ST.,,29.449067,-98.498797
58777,58777,PAULSUN & BELGIUM,,29.439215,-98.430358
67796,67796,SILICON OPPOSITE 5565,,29.567818,-98.594303
67797,67797,SILICON DR FRONT OF SAM'S WAREHOUSE,,29.567595,-98.594395
98656,98656,CABLE RANCH & WATERS EDGE,,29.424394,-98.656287
98657,98657,CABLE RANCH RD. & WATERS EDGE,,29.424719,-98.656267
22479,22479,LOOP 1604 W ACCESS/ENTR. LA CANTERA,,29.589782,-98.612404
68929,68929,DE ZAVALA & SILICON,,29.563124,-98.593406
68923,68923,DE ZAVALA & SILICON,DE ZAVALA RD & SILICON DR,29.56307,-98.593272
83439,83439,NORTHWEST VISTA COLLEGE,,29.469884,-98.70659
12979,12979,COMMUNITY LIBRARY,,29.50088,-98.613356
12973,12973,COMMUNITY LIBRARY,,29.500808,-98.61349
12976,12976,WALMART & 281 NORTH,,29.611804,-98.473008
66956,66956,HWY 281 N ACCES RD 225' N.OF H.PASS,,29.60361,-98.469554
11666,11666,LA CANTERA ENTRAN. SHOPS LA CANTERA,,29.595416,-98.618135
11667,11667,LA CANTERA OPP. ENTR/SHOPS LA CANT.,,29.594863,-98.619039
13593,13593,S.W. MILITARY DR. & RUSTLEAF,,29.370559,-98.60271
22939,22939,CASTROVILLE & S.W. 40TH NEARSIDE,,29.409908,-98.583228
89519,89519,MONTGOMERY OPP 6346,,29.512024,-98.363462
35289,35289,RICE OPPOSITE 740,,29.409153,-98.406284
54667,54667,WURZBACH OPPOSITE EXCHANGE PARKWAY,,29.4829,-98.6077
17856,17856,RICHLAND BET. FOXGROVE & W. MILITAR,,29.45848,-98.663906
17857,17857,RICHLAND  BET. W.MILITARY & FOXGROV,,29.458435,-98.663968
72793,72793,W. COMMERCE IN FRONT OF 4404,,29.430285,-98.549354
12837,12837,St. Cloud opposite Summit,ST CLOUD RD & W MULBERRY AVE,29.458627,-98.55008
79886,79886,NOGALITOS IN FRONT OF 2920,,29.386533,-98.523806
88277,88277,FILLMORE & POTRANCO,,29.434634,-98.690371
95836,95836,PIPER'S CREEK IN FRONT OF 7411,,29.463702,-98.637333
81136,81136,DUGAS OPP. THRASHER,,29.430034,-98.681843
81146,81146,DUGAS OPP. CEDARBEND,,29.432175,-98.680457
81156,81156,DUGAS OPP. CEDARVALE,,29.435598,-98.678466
81159,81159,POTRANCO & ELLISON,,29.4367,-98.684715
97779,97779,CESAR CHAVEZ BLVD & SANTA ROSA,,29.420994,-98.498566
96339,96339,CESAR CHAVEZ BLVD & FRIO,,29.422799,-98.504127
96333,96333,CESAR CHAVEZ BLVD & FRIO,,29.422754,-98.504024
97773,97773,CESAR CHAVEZ BLVD & SANTA ROSA,,29.420833,-98.498563
76777,76777,FOSTER MEADOWS BTWN. MOUNTAIN,,29.392258,-98.369487
76729,76729,SINCLAIR & VISTA LAKE,,29.386097,-98.373542
76739,76739,SINCLAIR & LAKE MEADOW,,29.387462,-98.374969
54666,54666,WURZBACH BTWN EXCHANGE PKWY & WATER,,29.48287,-98.607469
48826,48826,PECAN VALLEY & ACTION LANE,,29.402986,-98.432706
66477,66477,CITY BASE LANDING & SIDNEY BROOKS,,29.348442,-98.435089
75139,75139,SIDNEY BROOKS & UNGER,,29.347776,-98.441341
75133,75133,SIDNEY BROOKS & UNGER,,29.347704,-98.441382
66596,66596,CITY BASE LANDING & SIDNEY BROOKS,,29.349218,-98.434927
66496,66496,CITY BASE LANDING & S.E. MILITARY,,29.35161,-98.434926
35687,35687,PALM VALLEY OPPOSITE WALNUT VALLEY,,29.366822,-98.631472
35686,35686,PALM VALLEY & WALNUT VALLEY,,29.367429,-98.631375
66667,66667,W.W. WHITE RD IN FRONT OF AIRGAS,,29.437488,-98.405514
11156,11156,EVERS & BANDERA,,29.475761,-98.582344
11166,11166,EVERS & WILDFLOWER,,29.477663,-98.583975
11226,11226,EVERS & E. ROLLING RIDGE,,29.479736,-98.586153
11316,11316,EVERS & FAIRFORD,,29.482133,-98.589198
11326,11326,EVERS OPPOSITE DAUGHTRY,,29.48398,-98.591603
11336,11336,EVERS & GLEN RIDGE,,29.486404,-98.5947
47529,47529,EVERS IN FRONT OF 5631,,29.48889,-98.59791
46269,46269,EVERS & WURZBACH,,29.490242,-98.599624
47523,47523,EVERS OPPOSITE 5631,,29.488827,-98.598003
58113,58113,EVERS OPPOSITE GLEN RIDGE,,29.48598,-98.594359
11237,11237,EVERS & DAUGHTRY,,29.483971,-98.591737
11227,11227,EVERS OPPOSITE FAIRFORD,,29.482061,-98.589363
11217,11217,EVERS OPPOSITE E. ROLLING RIDGE,,29.479709,-98.586226
11177,11177,EVERS OPPOSITE WILDFLOWER,,29.477645,-98.584151
11157,11157,EVERS & BANDERA,,29.475689,-98.582395
76276,76276,VANCE JACKSON & RODENA,,29.47411,-98.534908
76667,76667,VANCE JACKSON AT BURGER KING PARKIN,,29.473758,-98.53497
81939,81939,ADA IN FRONT OF 1011,,29.381128,-98.458081
45996,45996,PERRIN BEITEL OPP. LONGVALE,,29.529925,-98.411069
67787,67787,UNIVERSITY HEIGHTS IN FRONT OF BRC,,29.568433,-98.598049
65836,65836,NEW WHITBY & HUEBNER,,29.521241,-98.603786
22439,22439,FREDERICKSBURG RD. & WARNER,,29.455008,-98.516744
58133,58133,FLOYD CURL & HUEBNER,,29.529285,-98.593802
54416,54416,N.W. 24TH & POPLAR,,29.442237,-98.541048
98573,98573,MARY LOUISE & FREDERICKSBURG RD.,,29.464722,-98.526397
67113,67113,S.E. Military Dr. opp. entrance to Brooks Shopping Center,,29.351622,-98.440546
67119,67119,S.E.MILITARY DR. & ENT. BROOKS SHOP,,29.351846,-98.439424
99496,99496,NAVARRO FARSIDE OF BRIDGE,,29.422937,-98.49029
78897,78897,FLORES & PECAN,,29.428495,-98.494454
88576,88576,FLORES & HOUSTON,,29.42669,-98.494474
