|0|||203||"Dry"|"251872158"|"159305691"
|0|||203||"Dry"|"251872153"|"159305686"
|0|||203||"Dry"|"251872147"|"159305680"
|0|||203||"Dry"|"251872155"|"159305688"
|0|||203||"Dry"|"251872151"|"159305684"
|0|||203||"Dry"|"251872157"|"159305690"
|0|||203||"Dry"|"251872150"|"159305683"
|0|||203||"Dry"|"251872154"|"159305687"
|0|||203||"Dry"|"251872149"|"159305682"
|0|||203||"Dry"|"251872167"|"159305700"
|0|||203||"Dry"|"251872163"|"159305696"
|0|||203||"Dry"|"251872159"|"159305692"
|0|||203||"Dry"|"251872165"|"159305698"
|0|||203||"Dry"|"251872170"|"159305703"
|0|||203||"Dry"|"251872164"|"159305697"
|0|||203||"Dry"|"251872168"|"159305701"
|0|||203||"Dry"|"251872160"|"159305693"
|0|||203||"Dry"|"251872161"|"159305694"
|0|||203||"Dry"|"251872169"|"159305702"
|0|||203||"Dry"|"251872166"|"159305699"
|0|||203||"Dry"|"251872162"|"159305695"
|0|||203||"Dry"|"251870747"|"159305538"
|0|||203||"Dry"|"251870743"|"159305534"
|0|||203||"Dry"|"251870754"|"159305545"
|0|||203||"Dry"|"251870748"|"159305539"
|0|||203||"Dry"|"251870749"|"159305540"
|0|||203||"Dry"|"251870752"|"159305543"
|0|||203||"Dry"|"251870744"|"159305535"
|0|||203||"Dry"|"251870745"|"159305536"
|0|||203||"Dry"|"251870753"|"159305544"
|0|||203||"Dry"|"251870750"|"159305541"
|0|||203||"Dry"|"251870751"|"159305542"
|0|||203||"Dry"|"251870746"|"159305537"
|0|||203||"Dry"|"251870758"|"159305549"
|0|||203||"Dry"|"251870762"|"159305553"
|0|||203||"Dry"|"251870760"|"159305551"
|0|||203||"Dry"|"251870761"|"159305552"
|0|||203||"Dry"|"251870755"|"159305546"
|0|||203||"Dry"|"251870766"|"159305557"
|0|||203||"Dry"|"251870757"|"159305548"
|0|||203||"Dry"|"251870765"|"159305556"
|0|||203||"Dry"|"251870759"|"159305550"
|0|||203||"Dry"|"251870764"|"159305555"
|0|||203||"Dry"|"251870756"|"159305547"
|0|||203||"Dry"|"251870763"|"159305554"
|0|||203||"Dry"|"251873578"|"159306207"
|0|||203||"Dry"|"251873582"|"159306211"
|0|||203||"Dry"|"251873586"|"159306215"
|0|||203||"Dry"|"251873580"|"159306209"
|0|||203||"Dry"|"251873575"|"159306204"
|0|||203||"Dry"|"251873581"|"159306210"
|0|||203||"Dry"|"251873577"|"159306206"
|0|||203||"Dry"|"251873585"|"159306214"
|0|||203||"Dry"|"251873584"|"159306213"
|0|||203||"Dry"|"251873576"|"159306205"
|0|||203||"Dry"|"251873579"|"159306208"
|0|||203||"Dry"|"251873583"|"159306212"
|0|||203||"Dry"|"251873598"|"159306227"
|0|||203||"Dry"|"251873595"|"159306224"
|0|||203||"Dry"|"251873591"|"159306220"
|0|||203||"Dry"|"251873597"|"159306226"
|0|||203||"Dry"|"251873587"|"159306216"
|0|||203||"Dry"|"251873588"|"159306217"
|0|||203||"Dry"|"251873590"|"159306219"
|0|||203||"Dry"|"251873594"|"159306223"
|0|||203||"Dry"|"251873592"|"159306221"
|0|||203||"Dry"|"251873596"|"159306225"
|0|||203||"Dry"|"251873593"|"159306222"
|0|||203||"Dry"|"251873589"|"159306218"
|0|||203||"Dry"|"251873607"|"159306236"
|0|||203||"Dry"|"251873603"|"159306232"
|0|||203||"Dry"|"251873599"|"159306228"
|0|||203||"Dry"|"251873604"|"159306233"
|0|||203||"Dry"|"251873605"|"159306234"
|0|||203||"Dry"|"251873610"|"159306239"
|0|||203||"Dry"|"251873608"|"159306237"
|0|||203||"Dry"|"251873600"|"159306229"
|0|||203||"Dry"|"251873601"|"159306230"
|0|||203||"Dry"|"251873606"|"159306235"
|0|||203||"Dry"|"251873609"|"159306238"
|0|||203||"Dry"|"251873602"|"159306231"
|0|||203||"Dry"|"251879343"|"159308952"
