# ----------------------------------------
# SACRD.org v2 - GA4
# Portal Events-Portals
# 20251201-20251231
# ----------------------------------------

,,,Segment,Is US Portal,Totals
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=323,303,481","?gp=mainPage&a=323,303,481",attribute,481,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=334,302,315","?gp=mainPage&a=334,302,315",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=334,302,315,478","?gp=mainPage&a=334,302,315,478",attribute,478,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=334,302,315,481","?gp=mainPage&a=334,302,315,481",attribute,481,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=334,304,315&zipcode=78201&lat=29.42364&l","?gp=mainPage&a=334,304,315&zipcode=78201&lat=29.42364&lng=-98.48647",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=344,301,433","?gp=mainPage&a=344,301,433",attribute,433,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=344,301,433,520","?gp=mainPage&a=344,301,433,520",attribute,520,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=348,301&zipcode=78201&lat=29.42364&lng=-","?gp=mainPage&a=348,301&zipcode=78201&lat=29.42364&lng=-98.48647",attribute,301,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=349,428","?gp=mainPage&a=349,428",attribute,428,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=360,363,362,361,302","?gp=mainPage&a=360,363,362,361,302",attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=360,363,362,361,302,315","?gp=mainPage&a=360,363,362,361,302,315",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=360,363,362,361,302,315,503","?gp=mainPage&a=360,363,362,361,302,315,503",attribute,503,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=361,363","?gp=mainPage&a=361,363",attribute,363,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=363,?gp=mainPage&a=363,attribute,363,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,342","?gp=mainPage&a=428,342",attribute,342,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,349","?gp=mainPage&a=428,349",attribute,349,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,350,302","?gp=mainPage&a=428,350,302",attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,350,345","?gp=mainPage&a=428,350,345",attribute,345,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,350,345,361","?gp=mainPage&a=428,350,345,361",attribute,361,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,350,345,361,362","?gp=mainPage&a=428,350,345,361,362",attribute,362,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,350,345,361,362,360","?gp=mainPage&a=428,350,345,361,362,360",attribute,360,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,363","?gp=mainPage&a=428,363",attribute,363,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=428,363,360","?gp=mainPage&a=428,363,360",attribute,360,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=478,585,302,542,367,315,484","?gp=mainPage&a=478,585,302,542,367,315,484",attribute,484,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,303","?gp=mainPage&a=499,303",attribute,303,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,322","?gp=mainPage&a=499,322",attribute,322,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,322,303","?gp=mainPage&a=499,322,303",attribute,303,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,501","?gp=mainPage&a=499,501",attribute,501,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,501,532","?gp=mainPage&a=499,501,532",attribute,532,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,501,532,500","?gp=mainPage&a=499,501,532,500",attribute,500,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,532,469","?gp=mainPage&a=499,532,469",attribute,469,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,532,469,467","?gp=mainPage&a=499,532,469,467",attribute,467,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,532,469,467,453","?gp=mainPage&a=499,532,469,467,453",attribute,453,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,532,469,467,453,315","?gp=mainPage&a=499,532,469,467,453,315",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,532,469,467,453,315,367","?gp=mainPage&a=499,532,469,467,453,315,367",attribute,367,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=499,532,469,467,453,315,367,503","?gp=mainPage&a=499,532,469,467,453,315,367,503",attribute,503,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=501,532,523","?gp=mainPage&a=501,532,523",attribute,523,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=515,?gp=mainPage&a=515,attribute,515,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=519,315","?gp=mainPage&a=519,315",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=532,501","?gp=mainPage&a=532,501",attribute,501,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=575,577&zipcode=78213","?gp=mainPage&a=575,577&zipcode=78213",attribute,577,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=576,?gp=mainPage&a=576,attribute,576,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=576,581","?gp=mainPage&a=576,581",attribute,581,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=576,581,477","?gp=mainPage&a=576,581,477",attribute,477,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=576,581,482","?gp=mainPage&a=576,581,482",attribute,482,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=576,581,482,302","?gp=mainPage&a=576,581,482,302",attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=576,581,482,302,304","?gp=mainPage&a=576,581,482,302,304",attribute,304,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=576,581,482,302,304,317","?gp=mainPage&a=576,581,482,302,304,317",attribute,317,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=577,581&zipcode=78213","?gp=mainPage&a=577,581&zipcode=78213",attribute,581,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=580,?gp=mainPage&a=580,attribute,580,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,310","?gp=mainPage&a=581,310",attribute,310,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,310,502","?gp=mainPage&a=581,310,502",attribute,502,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,310,502,304","?gp=mainPage&a=581,310,502,304",attribute,304,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,314","?gp=mainPage&a=581,314",attribute,314,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,314,461","?gp=mainPage&a=581,314,461",attribute,461,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,322","?gp=mainPage&a=581,322",attribute,322,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,341","?gp=mainPage&a=581,341",attribute,341,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,341,419","?gp=mainPage&a=581,341,419",attribute,419,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,469","?gp=mainPage&a=581,469",attribute,469,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=581,526","?gp=mainPage&a=581,526",attribute,526,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,attribute,303,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,304","?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,304",attribute,304,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,499","?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,499",attribute,499,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,499,304","?gp=mainPage&ami_i_fm0=20000&nfm=1&a=303,499,304",attribute,304,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&ami_i_fm0=20000&nfm=1&a=304,302","?gp=mainPage&ami_i_fm0=20000&nfm=1&a=304,302",attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&ami_i_fm0=20000&nfm=1&a=304,302,315","?gp=mainPage&ami_i_fm0=20000&nfm=1&a=304,302,315",attribute,315,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,302,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,303,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,442,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,478,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,494,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,499,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,575,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,attribute,576,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j,?gp=mainPage&fbclid=IwY2xjawK2169leHRuA2FlbQIxMQABHjA7j4ekVxrrquWwC2x8H7EioVpbxt7LHKS7lgbiGDJnv5n8Qk,show_faq,-,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=1%20to%202%20bed%20rooms&a=303,?gp=mainPage&s=1 to 2 bed rooms&a=303,attribute,303,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=301,?gp=mainPage&s=Doméstica violence&a=301,attribute,301,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367","?gp=mainPage&s=Doméstica violence&a=302,542,367",attribute,367,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367,","?gp=mainPage&s=Doméstica violence&a=302,542,367,317",attribute,317,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367,","?gp=mainPage&s=Doméstica violence&a=302,542,367,317,518",attribute,518,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367,","?gp=mainPage&s=Doméstica violence&a=302,542,367,317,518,318",attribute,318,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367,","?gp=mainPage&s=Doméstica violence&a=302,542,367,317,518,318,319",attribute,319,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367,","?gp=mainPage&s=Doméstica violence&a=302,542,367,317,518,318,319,519",attribute,519,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367,","?gp=mainPage&s=Doméstica violence&a=302,542,367,317,518,318,319,519,315",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Dom%C3%A9stica%20violence&a=302,542,367,","?gp=mainPage&s=Doméstica violence&a=302,542,367,317,518,318,319,519,530",attribute,530,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Emi&a=304,?gp=mainPage&s=Emi&a=304,attribute,304,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Emi&a=304,?gp=mainPage&s=Emi&a=304,show_faq,-,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Emi&a=304,303","?gp=mainPage&s=Emi&a=304,303",attribute,303,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,?gp=mainPage&s=Housing for felons&a=478,attribute,478,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585","?gp=mainPage&s=Housing for felons&a=478,585",attribute,585,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468","?gp=mainPage&s=Housing for felons&a=478,585,468",attribute,468,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,302","?gp=mainPage&s=Housing for felons&a=478,585,468,302,542,367,315",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,302","?gp=mainPage&s=Housing for felons&a=478,585,468,302,542,367,574",attribute,574,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315",attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317",attribute,317,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518",attribute,518,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318",attribute,318,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318,319",attribute,319,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318,319,519",attribute,519,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318,319,519,320",attribute,320,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318,319,519,320,542",attribute,542,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318,319,519,320,542,367",attribute,367,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318,319,519,320,542,367,574",attribute,574,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,317,518,318,319,519,320,542,367,574,302",attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,315","?gp=mainPage&s=Housing for felons&a=478,585,468,315,318,519,542,367,574,301",attribute,301,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,318","?gp=mainPage&s=Housing for felons&a=478,585,468,318,519,542,367,574,302",attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,574","?gp=mainPage&s=Housing for felons&a=478,585,468,574,302,542",attribute,542,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20felons&a=478,585,468,574","?gp=mainPage&s=Housing for felons&a=478,585,468,574,302,542,367",attribute,367,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Housing%20for%20homeless&a=303,?gp=mainPage&s=Housing for homeless&a=303,attribute,303,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Neighborhood%20housing%20&a=302,?gp=mainPage&s=Neighborhood housing &a=302,attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Rental%20assistance%20&a=302,315,478&ami","?gp=mainPage&s=Rental assistance &a=302,315,478&ami_i_fm0=1234&nfm=1",attribute,478,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Rental%20assistance%20&a=302,315,478,575","?gp=mainPage&s=Rental assistance &a=302,315,478,575&ami_i_fm0=1234&nfm=1",attribute,575,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=Rental%20assistance%20&a=303,?gp=mainPage&s=Rental assistance &a=303,attribute,303,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=lawyer&a=419,?gp=mainPage&s=lawyer&a=419,attribute,419,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=renal%20assistance&a=302,?gp=mainPage&s=renal assistance&a=302,attribute,302,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&s=rental%20assistance&a=315,?gp=mainPage&s=rental assistance&a=315,attribute,315,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78108&a=583,585,302&nfm=2&ami_i_fm","?gp=mainPage&zipcode=78108&a=583,585,302&nfm=2&ami_i_fm0=15000",attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78108&a=583,585,303&nfm=2&ami_i_fm","?gp=mainPage&zipcode=78108&a=583,585,303&nfm=2&ami_i_fm0=15000",attribute,303,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78108&a=583,585,303,304&nfm=2&ami_","?gp=mainPage&zipcode=78108&a=583,585,303,304&nfm=2&ami_i_fm0=15000",attribute,304,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78109,?gp=mainPage&zipcode=78109,clear,-,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78109&a=302,315&nhw=3&gr=78,92,97","?gp=mainPage&zipcode=78109&a=302,315&nhw=3&gr=78,92,97",attribute,315,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78112&lat=29.42364&lng=-98.48647&a,?gp=mainPage&zipcode=78112&lat=29.42364&lng=-98.48647&a=303,attribute,303,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=302,?gp=mainPage&zipcode=78130&a=302,attribute,302,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=302,304","?gp=mainPage&zipcode=78130&a=302,304",attribute,304,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304","?gp=mainPage&zipcode=78130&a=303,469,304",attribute,304,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320","?gp=mainPage&zipcode=78130&a=303,469,304,320",attribute,320,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367","?gp=mainPage&zipcode=78130&a=303,469,304,320,367",attribute,367,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574",attribute,574,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583",attribute,583,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478",attribute,478,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494",attribute,494,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586",attribute,586,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514",attribute,514,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576",attribute,576,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576,581",attribute,581,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576,581,575",attribute,575,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576,581,575,310",attribute,310,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576,581,575,310,517",attribute,517,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576,581,575,310,517,547",attribute,322,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576,581,575,310,517,547",attribute,323,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,496,586,514,576,581,575,310,517,547",attribute,547,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,58","?gp=mainPage&zipcode=78130&a=303,469,304,320,367,574,583,478,494,497,496",attribute,496,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=469,304,320,367,574,583,47","?gp=mainPage&zipcode=78130&a=469,304,320,367,574,583,478,494,496,586,514,576,581,575,310,517,547,323",attribute,302,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=583,?gp=mainPage&zipcode=78130&a=583,attribute,583,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=583,586","?gp=mainPage&zipcode=78130&a=583,586",attribute,586,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=583,586,585","?gp=mainPage&zipcode=78130&a=583,586,585",attribute,585,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78130&a=583,586,585,497","?gp=mainPage&zipcode=78130&a=583,586,585,497",attribute,497,1,1
https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78148,?gp=mainPage&zipcode=78148,clear,-,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,304,467,499,322,36","?gp=mainPage&zipcode=78201&a=302,315,304,467,499,322,367&nhw=18&gr=90",attribute,367,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,304,467,499,322,36","?gp=mainPage&zipcode=78201&a=302,315,304,467,499,322,367,574&nhw=18&gr=90",attribute,574,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,367,304&nhw=18&gr=","?gp=mainPage&zipcode=78201&a=302,315,367,304&nhw=18&gr=90",attribute,304,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,367,304,467&nhw=18","?gp=mainPage&zipcode=78201&a=302,315,367,304,467&nhw=18&gr=90",attribute,467,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,367,304,467,499&nh","?gp=mainPage&zipcode=78201&a=302,315,367,304,467,499&nhw=18&gr=90",attribute,499,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,367,304,467,499,32","?gp=mainPage&zipcode=78201&a=302,315,367,304,467,499,322&nhw=18&gr=90",attribute,322,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,367,542,317,577&nh","?gp=mainPage&zipcode=78201&a=302,315,367,542,317,577&nhw=18&gr=90",attribute,577,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,315,367,542,317,577,57","?gp=mainPage&zipcode=78201&a=302,315,367,542,317,577,576&nhw=18&gr=90",attribute,576,1,1
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78201&a=302,499&nhw=3&gr=28","?gp=mainPage&zipcode=78201&a=302,499&nhw=3&gr=28",attribute,499,1,1
