OBJECTID,CASEID,OBJECTID_2,CartID,MSAG_Name
63561,1019448287,84504,"205271",BABCOCK RD
63562,1019448293,71790,"319053",ANTARES FOREST
63563,1019448469,68288,"407099",BARBADOS
63564,1019448684,58667,"401392",CENTENNIAL BLVD
63565,1019448700,2592,"305006",FALL PLACE DR
63566,1019448756,92956,"411021",OLD TEZEL RD
63567,1019448924,22741,"419006",W MARIPOSA
63568,1019449166,39349,"407263",FORTUNA ST
63569,1019449469,45517,"312909",GREATFARE
63570,1019449498,49148,"205452",LOCKHILL-SELMA RD
63571,1019449515,82376,"310568",W HILDEBRAND AVE
63572,1019449547,21143,"419656",W BITTERS RD
63573,1019449601,76275,"204855",ABE LINCOLN RD
63574,1019449667,65848,"419504",W HOLLYWOOD AVE
63575,1019449709,60529,"8485291",A-13652
63576,1019449806,11015,"511934",CHESTNUT ST
63577,1019449808,11015,"511934",CHESTNUT ST
63578,1019449826,5489,"419623",W SUMMIT
63579,1019449832,10170,"501600",MARY HELEN DR
63580,1019449836,84730,"511933",ATLAS ST
63581,1019449884,24050,"8483065",A-10563
63582,1019449947,44997,"309132",OBLATE
63583,1019449972,17675,"410782",WILDER
63584,1019450227,75435,"507807",N MAIN AVE
63585,1019450240,54961,"404055",JEWETT
63586,1019450297,17776,"421739",OLD CAMP BULLIS RD
63587,1019450307,42481,"514276",BULVERDE RD
63588,1019450398,12651,"8478302",HUNT LN
63589,1019450403,37367,"406484",PRESCOTT DR
63590,1019450417,3935,"206261",EVERS RD
63591,1019450426,93991,"423235",W MAYFIELD
63592,1019450437,10525,"312887",TACCO
63593,1019450532,38339,"846103",CROSSWINDS WAY
63594,1019450540,94618,"318351",MESA BONITA
63595,1019450615,62520,"410361",CLIFF WAY
63596,1019450681,19235,"402244",FISCHER RD
63596,1019450681,76357,"423837",QUINTANA RD
63597,1019450708,82306,"415083",BABCOCK RD
63598,1019450825,54130,"306373",LOOKOUT RD
63599,1019450827,40057,"306357",OLD OCONNOR RD
63600,1019450835,43997,"312558",W EVERGREEN
63601,1019450865,24050,"8483065",A-10563
63602,1019451020,3465,"309097",WARING
63603,1019451302,31104,"305134",WETMORE RD
63604,1019451322,26776,"400243",GILLETTE BLVD
63605,1019451419,39053,"411995",OAK KNOLL DR
63606,1019451681,17157,"418854",SACRAMENTO
63607,1019451684,4095,"418902",W RIDGEWOOD CT
63608,1019452109,54198,"429836",ADKINS TRL
63609,1019452121,83407,"313222",CORPORATION
63610,1019452187,87034,"415891",GARDENDALE
63611,1019452212,45291,"209396",CINCINNATI AVE
63612,1019452281,1216,"313136",Woodlake Pkwy
63613,1019452297,16851,"415762",WURZBACH RD
63614,1019452348,16851,"415762",WURZBACH RD
63615,1019452358,46566,"207025",W WILDWOOD
63616,1019452376,75140,"313262",BICENTENNIAL DR
63617,1019452439,69040,"823224",S NEW BRAUNFELS AVE
63618,1019452747,2456,"400310",OBISPO CIR
63619,1019452809,93828,"413473",TELLEZ AVE
63620,1019452812,68929,"312873",SUN CANYON DR
63621,1019452818,32318,"502970",E CESAR CHAVEZ BLVD
63622,1019452960,5057,"415542",STONEHAVEN DR
63623,1019452989,40168,"418221",NEER AVE
63624,1019453273,16941,"207085",W OLMOS DR
63625,1019453279,94270,"314087",E SONTERRA BLVD
63626,1019453287,63671,"521490",TPC PKWY
63627,1019453455,33364,"309063",SHADYWOOD LN
63628,1019453458,77456,"313241",CORNER PKWY
63629,1019453491,29268,"308186",N NEW BRAUNFELS AVE
63630,1019453495,60458,"312851",KAEPA CT
63631,1019453500,17144,"310485",DISTRIBUTION
63632,1019453852,42850,"513072",WEST AVE
63633,1019453898,36610,"510081",MAIN PLAZA
63634,1019453903,93204,"507786",LEXINGTON AVE
63635,1019453906,10176,"505108",S ST MARYS
63636,1019453926,25857,"401623",QUESENBERRY RD
63637,1019453990,95887,"504696",BAILEY AVE
63638,1019454011,2637,"206894",CLUB DR
63639,1019454019,34383,"209467",N SABINAS
63640,1019454045,87521,"206944",KAMPMANN BLVD
63641,1019454088,55512,"413569",ALICIA
63642,1019454101,43127,"418878",SANTA BARBARA
63643,1019454110,91341,"507903",WINTER
63644,1019454111,71027,"507166",S SANTA ROSA
63645,1019454113,56002,"419621",CAPITOL
63646,1019454142,41735,"847211",NELSON RD
63647,1019454168,39080,"310876",CLAREMONT AVE
63648,1019454227,67589,"312562",W CYPRESS
63649,1019454229,93204,"507786",LEXINGTON AVE
63650,1019454231,42096,"507503",LEXINGTON AVE
63651,1019454232,87831,"507487",McCullough Ave
63652,1019454234,86311,"313240",CORNER PKWY
63653,1019454410,61951,"502253",CAROLINA
63654,1019454463,8005,"501926",WARE BLVD
63655,1019454571,42784,"509252",OLD CORPUS CHRISTI RD
63656,1019455774,43960,"312903",BINZ-ENGLEMAN RD
63657,1019455796,23107,"8481126",CANAVAN ST
63658,1019456101,44498,"309001",TOEPPERWEIN RD
63659,1019456326,32799,"506256",SCHLEY AVE
63660,1019456351,73382,"416877",JOHN SMITH DR
63661,1019456412,20965,"846005",BABCOCK RD
63662,1019456426,89288,"403470",W PETALUMA BLVD
63663,1019456440,58472,"403471",W PETALUMA BLVD
63664,1019457935,63427,"310999",E RECTOR
63665,1019458369,33152,"501601",MARY HELEN DR
63666,1019458372,90715,"501611",ROLAND AVE
63667,1019458575,37318,"505869",PORTER ST
63668,1019458698,36753,"205563",JACKSON-KELLER RD
63669,1019458801,92551,"505870",PORTER ST
63670,1019458974,28409,"400190",FAIRMEADOWS
63671,1019458991,15592,"407344",CENTRALIA
63672,1019459092,92014,"203748",WEICHOLD RD
63673,1019459192,22237,"313049",STARLIGHT TERRACE
63674,1019459257,17069,"406681",HARNESS LN
63675,1019459797,51607,"521080",RIM PASS
63676,1019459803,1192,"310698",EARL
63677,1019459807,77456,"313241",CORNER PKWY
63678,1019460075,3935,"206261",EVERS RD
63679,1019460093,23092,"824227",THOUSAND OAKS
63679,1019460093,48139,"824231",THOUSAND OAKS
63680,1019460113,7513,"306362",Oconnor Rd
63681,1019460131,7469,"418338",VIEWRIDGE DR
63682,1019460132,22838,"311521",E NAKOMA
63683,1019460395,92286,"819500",E CHAVANEAUX
63684,1019460571,40057,"306357",OLD OCONNOR RD
63685,1019460612,11668,"305966",LEONHARDT RD
63686,1019460631,271,"319057",ITHACA FOREST
63687,1019460646,77456,"313241",CORNER PKWY
63688,1019460895,63507,"304132",SUMMER SUN LN
63689,1019461235,13233,"413340",CULEBRA RD
63690,1019461378,57164,"404043",EL PASO ST
63691,1019461438,84606,"405089",N FRIO
63692,1019461633,45920,"408942",EL PASO ST
63693,1019461638,15104,"418862",SANTA MONICA
63694,1019461812,8115,"502319",LEIGH ST
63695,1019462891,57967,"503383",PLEASANTON RD
63696,1019462913,85315,"512775",PLEASANTON RD
63697,1019463291,54226,"503609",S FLORES ST
63698,1019463611,66749,"307390",CLASSEN RD
63699,1019464372,22884,"406769",TIMBERCREEK DR
63700,1019464745,71892,"419292",W SUMMIT
63701,1019464820,89993,"8478341",WALZEM RD
63702,1019464855,22524,"423232",KING AVE
63703,1019464872,25066,"411396",ECKHERT RD
63704,1019464904,33059,"503606",S FLORES ST
63705,1019464919,33529,"849408",EL PASO ST
63706,1019465106,37919,"417575",PARLIAMENT
63707,1019465113,36070,"417600",VISTA VW
63708,1019465127,23557,"417541",VISTA DEL NORTE
63709,1019465139,34915,"419825",LONGFIELD
63710,1019465148,77082,"419758",CADILLAC DR
63711,1019465159,66346,"846815",BLANCO WOODS
63712,1019465675,1089,"406487",PRESCOTT DR
63713,1019465697,15848,"509294",JUNIPER ST
63714,1019465707,26392,"508638",LORD RD
63715,1019465950,80605,"423259",HOLDER AVE
63716,1019465972,51266,"501978",READWELL DR
63717,1019466168,32318,"502970",E CESAR CHAVEZ BLVD
63718,1019466361,30393,"429718",W Jett Rd
63719,1019466787,65398,"846907",SIGMA RD
63720,1019466977,39599,"8480298",WATSON RD
63721,1019467019,59513,"431636",QUINTANA RD
63722,1019467318,87640,"401977",GROSVENOR BLVD
63723,1019467384,66947,"507270",SUNGOLD
63724,1019467467,53124,"505743",BAXTER
63725,1019467739,57967,"503383",PLEASANTON RD
63726,1019467879,10589,"822709",OLD CORPUS CHRISTI RD
63727,1019468489,53956,"422669",N ZARZAMORA
63728,1019468655,76760,"317678",OVERLOOK PKWY
63729,1019468735,81410,"207811",MAINLAND
63730,1019468783,91261,"413064",PANDA DR
63731,1019468996,16418,"506502",CRAVENS AVE
63732,1019469323,78047,"308775",POMEROY CIR
63733,1019469335,35999,"509299",MARGO ST
63734,1019469538,65308,"419545",BLANCO RD
63735,1019470302,91715,"502187",KOPPLOW
63736,1019470425,78122,"416202",Black Bass
63737,1019470503,54976,"308252",E MEADOWLANE DR
63738,1019470595,69125,"415877",CINNAMON CRK
63739,1019470617,12394,"411807",WURZBACH RD
63740,1019470620,37900,"822000",STOWERS BLVD
63741,1019470628,77773,"419287",N CALAVERAS
63742,1019470642,57967,"503383",PLEASANTON RD
63743,1019470947,22884,"406769",TIMBERCREEK DR
63744,1019471199,63593,"430868",WISEMAN BLVD
63745,1019471263,58971,"408766",CASSIN RD
63746,1019471622,75806,"422695",N ELMENDORF
63747,1019471640,13325,"306703",Oconnor Rd
63748,1019471892,76157,"414626",BELGA DR
63749,1019471899,30211,"414298",GUILBEAU RD
63750,1019472148,36594,"510508",UNNAMED RD AT UTOPIA LN
63751,1019472251,55512,"413569",ALICIA
63752,1019472261,18331,"403748",GROWDON RD
63753,1019472474,42234,"509572",SHANE RD
63754,1019472484,42234,"509572",SHANE RD
63755,1019472596,74424,"412640",W QUILL DR
63756,1019472636,69689,"415295",VANCE JACKSON
63757,1019472667,55883,"419616",CAPITOL
63758,1019472697,14067,"415854",CINNAMON TRL
63759,1019472729,65165,"821866",BELLA LOMA
63760,1019472772,11406,"515810",LESLIE RD
63761,1019472797,47488,"847614",LAKEFRONT
63761,1019472797,9931,"847613",LAKEFRONT
63762,1019472817,53262,"303904",NEWCOMBE DR
63763,1019472849,90340,"502075",MORNINGVIEW
63764,1019472896,13884,"846126",HARDY OAK BLVD
63765,1019473532,6296,"313003",N WEIDNER RD
63766,1019473804,11372,"844957",PRUE RD
63767,1019473892,3113,"403229",MOURSUND BLVD
63768,1019473918,7513,"306362",Oconnor Rd
63769,1019473933,9399,"8478296",STAHL RD
63770,1019474044,53855,"413726",CAMINO SANTA MARIA
63771,1019474146,97190,"408678",S GENERAL MCMULLEN
63772,1019474243,25301,"408232",VERA CRUZ ST
63773,1019474280,59081,"411789",WURZBACH RD
63774,1019474320,24042,"414089",PEUPLIER
63775,1019474352,22237,"313049",STARLIGHT TERRACE
63776,1019474373,57967,"503383",PLEASANTON RD
63777,1019474407,82588,"506042",YUCCA ST
63778,1019474414,25129,"411226",TIMBER TRACE
63779,1019474440,88709,"413529",AURORA AVE
63780,1019474479,4700,"401632",WATSON RD
63781,1019474512,55512,"413569",ALICIA
63782,1019474522,56889,"407601",W COMMERCE ST
63783,1019474527,64829,"415888",WURZBACH RD
63784,1019474534,95294,"311146",DOWNSHIRE
63785,1019474549,59918,"312732",SUNRISE CREEK DR
63786,1019474555,42687,"210433",MEADOW TRACE
63787,1019474640,82372,"847620",E MULBERRY AVE
63788,1019474665,27219,"310608",E MULBERRY AVE
63789,1019474706,59073,"410931",TIMBER PATH
63790,1019474734,72334,"428094",COUGAR CHASE
63791,1019474774,45372,"401959",SHARMAIN PLACE
63792,1019474897,22838,"311521",E NAKOMA
63793,1019474900,9093,"308411",EISENHAUER RD
63794,1019475025,51383,"311102",AHERN DR
63795,1019475074,37907,"846091",WURZBACH RD
63796,1019475431,67943,"310350",VILLAGE VIEW DR
63797,1019476898,69959,"422752",W COMMERCE ST
63798,1019477362,81319,"306378",WOOD WALK
63799,1019477371,79199,"516240",MONETS GARDEN
63800,1019477895,86456,"419468",W HILDEBRAND AVE
63801,1019478295,22237,"313049",STARLIGHT TERRACE
63802,1019478855,80527,"847275",AUTRY POND RD
63803,1019479038,83520,"8484429",A-12502
63804,1019479511,42708,"411960",INGRAM RD
63805,1019479514,96592,"405918",APACHE
63806,1019479858,10525,"312887",TACCO
63807,1019480155,49365,"423780",MOREY RD
63808,1019480248,9091,"423728",MAHOTA
63809,1019480360,10004,"308797",FOX CRK
63810,1019480846,77456,"313241",CORNER PKWY
63811,1019481513,10171,"402541",PLEASANTON RD
63812,1019481545,13904,"306354",Oconnor Rd
63813,1019481651,18777,"400846",W GERALD
63814,1019481675,68135,"202515",W COMMERCE ST
63815,1019481722,56889,"407601",W COMMERCE ST
63816,1019481730,10173,"408228",VERA CRUZ ST
63817,1019481935,81209,"210432",MEADOW TRACE
63818,1019482075,86130,"410408",VALLEY DALE
63819,1019482133,33002,"209726",AUE RD
63820,1019482137,92697,"309136",OBLATE
63821,1019482160,91549,"509567",LAURA LEE WAY
63822,1019482195,47456,"314146",INDUSTRY PARK DR
63823,1019482771,56892,"410445",HIDDEN BROOK
63824,1019483696,61993,"506466",E SOUTHCROSS BLVD
63825,1019484192,36967,"307795",NACO-PERRIN BLVD
63826,1019484293,12924,"417831",VOELCKER
63827,1019484376,61224,"411425",AMBLING
63828,1019484505,40819,"418474",ROSEHILL DR
63829,1019484512,96383,"418454",WEIZMANN
63830,1019484873,86601,"419084",BLANCO RD
63831,1019484875,47713,"305693",N VANDIVER RD
63832,1019485053,46760,"410940",TIMBER PATH
63833,1019485121,20502,"413708",RIVAS ST
63834,1019485171,94270,"314087",E SONTERRA BLVD
63835,1019485187,80527,"847275",AUTRY POND RD
63836,1019485259,63315,"305658",COUNTRY SQ
63837,1019485529,88412,"504146",HERBST
63838,1019485554,38781,"202715",S SAN FELIPE
63839,1019485621,39968,"410414",TIMBER PATH
63840,1019485875,53262,"303904",NEWCOMBE DR
63841,1019485944,8797,"309469",KAREN LN
63842,1019485949,42134,"410442",HIDDEN CREST
63843,1019485960,20965,"846005",BABCOCK RD
63844,1019486055,38781,"202715",S SAN FELIPE
63845,1019486081,35503,"410416",TIMBER PATH
63846,1019486104,49953,"419618",CAPITOL
63847,1019486127,48632,"413386",LARK
63848,1019486251,91270,"408791",S SAN FELIPE
63849,1019486272,39357,"508611",LAKEWOOD DR
63850,1019486288,48791,"414257",LANDS PT
63851,1019486346,7004,"411436",TIMBERHILL DR
63852,1019486360,60648,"506019",FUENTE ALLEY
63853,1019486519,4700,"401632",WATSON RD
63854,1019486524,29127,"403311",W BAETZ BLVD
63855,1019486568,35106,"411464",CHERRY BROOK
63856,1019486574,16033,"311680",EL MONTAN AVE
63857,1019486633,61170,"426525",WESTWOOD LOOP
63858,1019486835,32407,"313019",PERRIN CRK
63859,1019486847,99,"202839",LOMBRANO
63860,1019488040,91827,"430339",SONOMA PKWY
63861,1019488198,45476,"412704",W LIGUSTRUM
63862,1019488269,89993,"8478341",WALZEM RD
63863,1019488415,11756,"847243",S ZARZAMORA
63863,1019488415,11667,"847244",S ZARZAMORA
63864,1019488457,35889,"410742",RIDGE PATH
63865,1019488547,67839,"501562",SPRINGVIEW DR
63866,1019488630,22237,"313049",STARLIGHT TERRACE
63867,1019488633,84840,"307713",FAIRWAY HEDGE
63868,1019488755,15133,"422939",FIVE PALMS DR
63869,1019488791,17868,"429640",BASSE
63870,1019488811,38099,"412289",NOBHILL DR
63871,1019488840,6760,"403275",W CHAVANEAUX
63872,1019488891,86202,"203112",E EVANS RD
63873,1019488897,91374,"849860",GALM RD
63874,1019488952,8526,"209298",W MISTLETOE
63875,1019489046,93223,"421732",HEUERMANN RD
63876,1019491145,43823,"505113",S PRESA ST
63877,1019491247,10577,"400068",HUNTER BLVD
63878,1019491284,81410,"207811",MAINLAND
63879,1019491695,96704,"313872",STAHL RD
63880,1019491866,39053,"411995",OAK KNOLL DR
63881,1019491867,44595,"206949",KAMPMANN BLVD
63882,1019492085,75263,"406128",NEAL AVE
63883,1019492159,151,"510054",W CROCKETT ST
63884,1019492312,70799,"824117",S ZARZAMORA
63885,1019492383,82478,"402011",RAYBURN DR
63886,1019492596,65236,"8487745",FISCHER RD
63887,1019492885,61584,"416267",BABCOCK RD
63888,1019493008,16148,"502492",NEVADA
63889,1019493208,40512,"419378",W HOLLYWOOD AVE
63890,1019493439,44791,"509424",RADA ST
63891,1019493526,44443,"510671",SPRIGGSDALE
63892,1019493658,40016,"505756",E COMMERCE ST
63893,1019493868,56627,"423134",ASPEN VALLEY DR
63894,1019494421,71690,"205268",BABCOCK RD
63895,1019494440,19235,"402244",FISCHER RD
63895,1019494440,76357,"423837",QUINTANA RD
63896,1019494611,2733,"519449",WRANGLER WAY
63897,1019494667,45291,"209396",CINCINNATI AVE
63898,1019494822,24081,"400759",SOMERSET RD
63899,1019494879,40594,"309718",FAIRDALE DR
63900,1019495053,52643,"413212",ELAND DR
63901,1019495064,9298,"513559",Juno Landing
63902,1019495175,58924,"207683",BIANCA
63903,1019496116,1664,"405898",S LAREDO ST
63904,1019496406,81050,"419014",W WILDWOOD
63905,1019496494,74952,"8486982",JUDSON RD
63906,1019496614,68687,"411961",INGRAM RD
63907,1019496691,42283,"506176",ST JOHN
63908,1019496845,3535,"408084",GUADALUPE ST
63909,1019496918,83314,"507254",RED CAP
63910,1019497082,12550,"318312",Woodlake Pkwy
63911,1019497084,1216,"313136",Woodlake Pkwy
63912,1019497092,74544,"824114",W HUTCHINS PLACE
63913,1019497191,4563,"416022",BABCOCK RD
63914,1019497196,40854,"207307",SUTTON
63915,1019497279,1198,"501923",GENEVIEVE DR
63916,1019497485,39298,"411465",STILL BROOK
63917,1019497539,74799,"209466",N SABINAS
63918,1019497751,12874,"311690",AVE DEL REY
63919,1019498273,37318,"505869",PORTER ST
63920,1019498277,3465,"309097",WARING
63921,1019498329,37228,"312852",SPACE CENTER DR
63922,1019498332,15714,"313277",DIETRICH RD
63923,1019498390,29139,"205992",OAKDELL WAY
63924,1019498512,13711,"501921",W HARDING BLVD
63925,1019498559,18634,"409684",WAR CLOUD DR
63926,1019498638,49631,"505296",GIBBS ST
63927,1019498718,80542,"409858",CASSIN RD
63928,1019498759,56311,"508803",KAY ANN DR
63929,1019498769,48257,"303915",DIVERSEY DR
63930,1019498847,5761,"404246",S ZARZAMORA
63931,1019498932,58358,"207109",ST CLOUD
63932,1019498943,22371,"207684",BIANCA
63933,1019498993,25857,"401623",QUESENBERRY RD
63934,1019499014,65653,"509251",OLD CORPUS CHRISTI RD
63935,1019499571,42310,"423233",KING AVE
63936,1019499892,10589,"822709",OLD CORPUS CHRISTI RD
63937,1019500392,58563,"402557",FISCHER RD
63938,1019500556,75435,"507807",N MAIN AVE
63939,1019500557,89143,"509288",PADRE DR
63939,1019500557,52417,"503973",BUSTILLOS DR
63940,1019500563,53855,"413726",CAMINO SANTA MARIA
63941,1019500565,58358,"207109",ST CLOUD
63942,1019500809,96151,"310459",RAY BON DR
63943,1019500871,85076,"314512",Oconnor Rd
63944,1019501505,51120,"423624",S CALLAGHAN RD
63945,1019501649,73621,"507843",E PECAN ST
63946,1019501900,51831,"405046",N COLORADO ST
63947,1019501994,22484,"312715",AUSTIN ST
63948,1019502062,17010,"307856",BELL DR
63949,1019502140,17624,"408349",SALTILLO ST
63950,1019502149,70284,"313238",SEGUIN RD
63951,1019502293,72197,"501924",GENEVIEVE DR
63952,1019502384,59821,"503584",KOEPKE AVE
63953,1019502572,21944,"419184",BREEDEN ST
63954,1019502919,64359,"415980",BABCOCK RD
63955,1019502966,69042,"401326",ELLANA CLAIRE CT
63956,1019502972,56579,"504235",ECHO ST
63957,1019503024,51688,"823189",WETMORE RD
63958,1019503032,7513,"306362",Oconnor Rd
63959,1019503094,22524,"423232",KING AVE
63960,1019503129,93949,"502048",BOULDER AVE
63961,1019503245,10427,"402000",RAYBURN DR
63962,1019503336,34403,"400612",W MAYFIELD
63963,1019503577,81843,"313151",RITTIMAN RD
63964,1019503638,80365,"504381",BRUNDAGE
63965,1019503694,78305,"202702",BUENA VISTA ST
63966,1019503695,17306,"410646",VALLEY DALE
63967,1019503696,43677,"406772",TIMBERCREEK DR
63968,1019503728,57711,"423167",HILLBURN DR
63969,1019503793,10525,"312887",TACCO
63970,1019503834,61148,"408410",BRADY BLVD
63971,1019503940,25857,"401623",QUESENBERRY RD
63972,1019503955,41913,"407657",S ZARZAMORA
63973,1019504096,44062,"518006",COVEL
63974,1019504102,80414,"513106",WALNUT VALLEY DR
63975,1019504113,38921,"406393",FARMSVILLE DR
63976,1019504206,32210,"412301",CLEARVIEW DR
63977,1019504315,82602,"504913",E MITCHELL ST
63978,1019504549,81803,"205288",ECKHERT RD
63979,1019504834,82478,"402011",RAYBURN DR
63980,1019504852,51264,"406267",BRUHN
63981,1019504871,67121,"422866",MEDINA BASE RD
63982,1019505576,88064,"429102",FORTUNA ST
63983,1019505937,77348,"414698",SPRING RAIN DR
63984,1019506112,78503,"414704",SPRING CREST DR
63985,1019506251,64999,"506396",CHICAGO BLVD
63986,1019506584,67547,"846062",UTSA BLVD
63987,1019506688,96707,"504172",CHAUCER AVE
63988,1019506838,86967,"8482856",A-10263
63989,1019506918,26299,"413273",LATCH DR
63990,1019507072,4486,"310974",MILLWOOD LN
63991,1019507251,75640,"409577",BRADY BLVD
63992,1019507327,34665,"207562",EPLER
63993,1019507335,13634,"417284",WURZBACH RD
63994,1019507359,96151,"310459",RAY BON DR
63995,1019507361,91695,"415928",COLONIAL SQ
63996,1019507586,49562,"418690",BLANCO RD
63997,1019507628,34172,"411463",CHERRY BROOK
63998,1019507687,41023,"505480",MARTIN LUTHER KING DR
63999,1019507696,40079,"518754",JUDSON RD
64000,1019507717,42128,"418870",SANTA ANNA
64001,1019507793,61506,"403262",W BUCHANAN BLVD
64002,1019507811,35106,"411464",CHERRY BROOK
64003,1019507970,23994,"406912",BRONCO LN
64004,1019507981,44062,"518006",COVEL
64005,1019508135,66714,"507648",DUVAL
64006,1019508139,81824,"403263",W BUCHANAN BLVD
64007,1019508172,20862,"411462",STILLWATER DR
64008,1019508224,30115,"406662",HISTORIC OLD HWY 90
64009,1019508573,56889,"407601",W COMMERCE ST
64010,1019508578,22046,"423431",W MILITARY DR
64011,1019508638,1650,"425612",S ZARZAMORA
64012,1019508898,63795,"313239",INTERSTATE WAY
64013,1019508952,63795,"313239",INTERSTATE WAY
64014,1019508978,76431,"417744",W RHAPSODY
64015,1019509040,70849,"310540",E HILDEBRAND AVE
64016,1019509592,11756,"847243",S ZARZAMORA
64017,1019510813,85791,"517059",S COLORADO ST
64018,1019511113,45256,"407298",W COMMERCE ST
64019,1019511133,84032,"408081",GUADALUPE ST
64020,1019511248,40047,"412723",IROLA AVE
64021,1019511399,35940,"502050",CRESTHILL RD
64022,1019511437,18438,"431376",VISTA WEST DR
64023,1019511558,53085,"419628",W SUMMIT
64024,1019511638,42784,"509252",OLD CORPUS CHRISTI RD
64025,1019511859,25507,"310880",ELEANOR
64026,1019511934,14905,"207432",ORIOLE
64027,1019512324,57123,"418588",LAZY NOOK
64028,1019512327,44561,"509033",LAKEFRONT
64029,1019512363,85301,"503747",STOLNET
64030,1019512457,45080,"406743",W MILITARY DR
64031,1019512574,86202,"203112",E EVANS RD
64032,1019512591,77456,"313241",CORNER PKWY
64033,1019512832,77456,"313241",CORNER PKWY
64034,1019513062,46599,"500177",FOSTER MILL DR
64035,1019513549,1435,"308705",HOPES FERRY
64036,1019513623,18956,"502410",W HIGH AVE
64037,1019513672,86661,"8477799",DIETRICH RD
64038,1019513677,91156,"411101",TIMBER PARK
64039,1019513679,67720,"308420",HARRY WURZBACH
64040,1019513684,66409,"502477",MARTIN LUTHER KING DR
64041,1019513719,2733,"519449",WRANGLER WAY
64042,1019513754,26982,"505872",PORTER ST
64043,1019513758,70284,"313238",SEGUIN RD
64044,1019513766,39129,"312867",SUN FALLS
64045,1019513767,78122,"416202",Black Bass
64046,1019513773,34573,"520392",APPLEWHITE RD
64047,1019513779,33416,"313276",DIETRICH RD
64048,1019513791,42770,"202619",PEREZ ST
64049,1019513795,33710,"423021",CENTURY DR
64050,1019513811,54253,"503608",S FLORES ST
64051,1019513832,92176,"846009",BABCOCK RD
64052,1019513853,1103,"207289",THOMAS JEFFERSON DR
64053,1019513857,34054,"313159",E CARSON
64054,1019513861,11214,"313169",E CARSON
64055,1019515081,57925,"415279",VANCE JACKSON
64056,1019515090,41639,"501757",LANGFORD PLACE
64057,1019516274,21315,"310527",W MARIPOSA
64058,1019517674,23557,"417541",VISTA DEL NORTE
64059,1019518011,77242,"513652",KYLE SEALE PKWY
64060,1019518031,36905,"307850",BELL DR
64061,1019518478,5520,"305251",SANTA FE TRAIL DR
64062,1019518597,5222,"407767",MONTEREY ST
64063,1019518741,151,"510054",W CROCKETT ST
64064,1019518790,91922,"412801",MOCKING BIRD LN
64065,1019518875,75352,"407896",S SABINAS
64066,1019519654,15490,"404711",W MARTIN ST
64067,1019519658,43782,"409227",SANTIAGO ST
64068,1019519661,96636,"510154",VILLITA ST
64069,1019521230,23589,"312795",MYSTIC SUNRISE DR
64070,1019521395,24495,"400065",ANN ARBOR
64071,1019521454,85076,"314512",Oconnor Rd
64072,1019521632,9064,"407464",GROFF
64073,1019522686,83561,"8479245",OLD CORPUS CHRISTI RD
64074,1019522693,8713,"501380",OLD CORPUS CHRISTI RD
64075,1019522866,44561,"509033",LAKEFRONT
64076,1019522987,38247,"509823",PEGGY DR
64077,1019523276,37900,"822000",STOWERS BLVD
64078,1019523331,83476,"519734",FIVE IRON
64079,1019523424,83681,"846055",RICHLAND HILLS DR
64080,1019523685,44062,"518006",COVEL
64081,1019523691,80542,"409858",CASSIN RD
64082,1019523701,36546,"310813",SAN PEDRO AVE
64083,1019523894,80079,"412856",Shadyview Dr
64084,1019523996,15320,"416388",WINDBROOKE DR
64085,1019524011,44062,"518006",COVEL
64086,1019524441,48268,"310339",GOLDFIELD
64087,1019524733,10748,"415108",CHASE HILL BLVD
64088,1019525191,50988,"422822",RAY ELLISON BLVD
64089,1019525833,15714,"313277",DIETRICH RD
64090,1019525855,15714,"313277",DIETRICH RD
64091,1019525872,80625,"313275",DIETRICH RD
64092,1019525959,20628,"404696",W MARTIN ST
64093,1019526440,82537,"430615",INGRAM RD
64094,1019526771,10525,"312887",TACCO
64095,1019526778,66656,"307053",RIDGESIDE
64096,1019526920,67910,"411380",GRISSOM RD
64097,1019526923,70584,"411435",TIMBERHILL DR
64098,1019526931,20862,"411462",STILLWATER DR
64099,1019526934,1301,"405845",W LACHAPPELLE
64100,1019526969,95165,"422930",LAWN VALLEY
64101,1019526981,12487,"403746",GROWDON RD
64102,1019527091,17306,"410646",VALLEY DALE
64103,1019527115,4463,"403675",CASTROVILLE RD
64104,1019527128,39729,"431460",S BRAZOS ST
64105,1019527149,39729,"431460",S BRAZOS ST
64106,1019527167,985,"502214",ASHLEY RD
64107,1019527190,8790,"403614",ROMERO
64108,1019527273,59314,"820111",CASTROVILLE RD
64109,1019527283,32707,"403474",W PETALUMA BLVD
64110,1019527377,25343,"313544",PEARL PKWY
64111,1019527489,77933,"422872",MEDINA BASE RD
64112,1019527576,36284,"403027",BURTON
64113,1019527702,67028,"503375",LAREDO RD
64114,1019527713,6108,"503380",PLEASANTON RD
64115,1019527802,2550,"844954",PRUE RD
64116,1019527817,38297,"411437",TIMBERHILL DR
64117,1019527887,4190,"506254",BAILEY AVE
64118,1019528190,2609,"423375",INEZ AVE
64119,1019528272,90519,"505221",SIMON ST
64120,1019528384,10525,"312887",TACCO
64121,1019528398,10525,"312887",TACCO
64122,1019528446,86890,"407211",GREYROCK DR
64123,1019528457,30790,"413524",AURORA AVE
64124,1019528466,94299,"411483",MEADOW POND
64125,1019528480,4165,"506242",WADE ST
64126,1019528568,77972,"510119",W MARKET ST
64127,1019528573,32543,"506240",AVANT AVE
